frame,timecode,shot_id,keyframe,action_ko,dialogue_ko,sfx_ko,openart_prompt
858,01:25.7,009,kf_005_door_meeting.png,주무가 꼬리빛을 작게 낮추고 별조각에게 천천히 다가간다.,주무: 내가 천천히 빛날게. 넌 따라오기만 해.,"꼬리빛 웅, 조용한 별소리","Zumu dims comet tail to guide a frightened little star, gentle character acting"
859,01:25.8,009,kf_005_door_meeting.png,주무가 꼬리빛을 작게 낮추고 별조각에게 천천히 다가간다.,주무: 내가 천천히 빛날게. 넌 따라오기만 해.,"꼬리빛 웅, 조용한 별소리","Zumu dims comet tail to guide a frightened little star, gentle character acting"
860,01:25.9,009,kf_005_door_meeting.png,주무가 꼬리빛을 작게 낮추고 별조각에게 천천히 다가간다.,주무: 내가 천천히 빛날게. 넌 따라오기만 해.,"꼬리빛 웅, 조용한 별소리","Zumu dims comet tail to guide a frightened little star, gentle character acting"
861,01:26.0,009,kf_005_door_meeting.png,주무가 꼬리빛을 작게 낮추고 별조각에게 천천히 다가간다.,주무: 내가 천천히 빛날게. 넌 따라오기만 해.,"꼬리빛 웅, 조용한 별소리","Zumu dims comet tail to guide a frightened little star, gentle character acting"
862,01:26.1,009,kf_005_door_meeting.png,주무가 꼬리빛을 작게 낮추고 별조각에게 천천히 다가간다.,주무: 내가 천천히 빛날게. 넌 따라오기만 해.,"꼬리빛 웅, 조용한 별소리","Zumu dims comet tail to guide a frightened little star, gentle character acting"
863,01:26.2,009,kf_005_door_meeting.png,주무가 꼬리빛을 작게 낮추고 별조각에게 천천히 다가간다.,주무: 내가 천천히 빛날게. 넌 따라오기만 해.,"꼬리빛 웅, 조용한 별소리","Zumu dims comet tail to guide a frightened little star, gentle character acting"
864,01:26.3,009,kf_005_door_meeting.png,주무가 꼬리빛을 작게 낮추고 별조각에게 천천히 다가간다.,주무: 내가 천천히 빛날게. 넌 따라오기만 해.,"꼬리빛 웅, 조용한 별소리","Zumu dims comet tail to guide a frightened little star, gentle character acting"
865,01:26.4,009,kf_005_door_meeting.png,주무가 꼬리빛을 작게 낮추고 별조각에게 천천히 다가간다.,주무: 내가 천천히 빛날게. 넌 따라오기만 해.,"꼬리빛 웅, 조용한 별소리","Zumu dims comet tail to guide a frightened little star, gentle character acting"
866,01:26.5,009,kf_005_door_meeting.png,주무가 꼬리빛을 작게 낮추고 별조각에게 천천히 다가간다.,주무: 내가 천천히 빛날게. 넌 따라오기만 해.,"꼬리빛 웅, 조용한 별소리","Zumu dims comet tail to guide a frightened little star, gentle character acting"
867,01:26.6,009,kf_005_door_meeting.png,주무가 꼬리빛을 작게 낮추고 별조각에게 천천히 다가간다.,주무: 내가 천천히 빛날게. 넌 따라오기만 해.,"꼬리빛 웅, 조용한 별소리","Zumu dims comet tail to guide a frightened little star, gentle character acting"
868,01:26.7,009,kf_005_door_meeting.png,주무가 꼬리빛을 작게 낮추고 별조각에게 천천히 다가간다.,주무: 내가 천천히 빛날게. 넌 따라오기만 해.,"꼬리빛 웅, 조용한 별소리","Zumu dims comet tail to guide a frightened little star, gentle character acting"
869,01:26.8,009,kf_005_door_meeting.png,주무가 꼬리빛을 작게 낮추고 별조각에게 천천히 다가간다.,주무: 내가 천천히 빛날게. 넌 따라오기만 해.,"꼬리빛 웅, 조용한 별소리","Zumu dims comet tail to guide a frightened little star, gentle character acting"
870,01:26.9,009,kf_005_door_meeting.png,주무가 꼬리빛을 작게 낮추고 별조각에게 천천히 다가간다.,주무: 내가 천천히 빛날게. 넌 따라오기만 해.,"꼬리빛 웅, 조용한 별소리","Zumu dims comet tail to guide a frightened little star, gentle character acting"
871,01:27.0,009,kf_005_door_meeting.png,주무가 꼬리빛을 작게 낮추고 별조각에게 천천히 다가간다.,주무: 내가 천천히 빛날게. 넌 따라오기만 해.,"꼬리빛 웅, 조용한 별소리","Zumu dims comet tail to guide a frightened little star, gentle character acting"
872,01:27.1,009,kf_005_door_meeting.png,주무가 꼬리빛을 작게 낮추고 별조각에게 천천히 다가간다.,주무: 내가 천천히 빛날게. 넌 따라오기만 해.,"꼬리빛 웅, 조용한 별소리","Zumu dims comet tail to guide a frightened little star, gentle character acting"
873,01:27.2,009,kf_005_door_meeting.png,주무가 꼬리빛을 작게 낮추고 별조각에게 천천히 다가간다.,주무: 내가 천천히 빛날게. 넌 따라오기만 해.,"꼬리빛 웅, 조용한 별소리","Zumu dims comet tail to guide a frightened little star, gentle character acting"
874,01:27.3,009,kf_005_door_meeting.png,주무가 꼬리빛을 작게 낮추고 별조각에게 천천히 다가간다.,주무: 내가 천천히 빛날게. 넌 따라오기만 해.,"꼬리빛 웅, 조용한 별소리","Zumu dims comet tail to guide a frightened little star, gentle character acting"
875,01:27.4,009,kf_005_door_meeting.png,주무가 꼬리빛을 작게 낮추고 별조각에게 천천히 다가간다.,주무: 내가 천천히 빛날게. 넌 따라오기만 해.,"꼬리빛 웅, 조용한 별소리","Zumu dims comet tail to guide a frightened little star, gentle character acting"
876,01:27.5,009,kf_005_door_meeting.png,주무가 꼬리빛을 작게 낮추고 별조각에게 천천히 다가간다.,주무: 내가 천천히 빛날게. 넌 따라오기만 해.,"꼬리빛 웅, 조용한 별소리","Zumu dims comet tail to guide a frightened little star, gentle character acting"
877,01:27.6,009,kf_005_door_meeting.png,주무가 꼬리빛을 작게 낮추고 별조각에게 천천히 다가간다.,주무: 내가 천천히 빛날게. 넌 따라오기만 해.,"꼬리빛 웅, 조용한 별소리","Zumu dims comet tail to guide a frightened little star, gentle character acting"
878,01:27.7,009,kf_005_door_meeting.png,주무가 꼬리빛을 작게 낮추고 별조각에게 천천히 다가간다.,주무: 내가 천천히 빛날게. 넌 따라오기만 해.,"꼬리빛 웅, 조용한 별소리","Zumu dims comet tail to guide a frightened little star, gentle character acting"
879,01:27.8,009,kf_005_door_meeting.png,주무가 꼬리빛을 작게 낮추고 별조각에게 천천히 다가간다.,주무: 내가 천천히 빛날게. 넌 따라오기만 해.,"꼬리빛 웅, 조용한 별소리","Zumu dims comet tail to guide a frightened little star, gentle character acting"
880,01:27.9,009,kf_005_door_meeting.png,주무가 꼬리빛을 작게 낮추고 별조각에게 천천히 다가간다.,주무: 내가 천천히 빛날게. 넌 따라오기만 해.,"꼬리빛 웅, 조용한 별소리","Zumu dims comet tail to guide a frightened little star, gentle character acting"
881,01:28.0,009,kf_005_door_meeting.png,주무가 꼬리빛을 작게 낮추고 별조각에게 천천히 다가간다.,주무: 내가 천천히 빛날게. 넌 따라오기만 해.,"꼬리빛 웅, 조용한 별소리","Zumu dims comet tail to guide a frightened little star, gentle character acting"
882,01:28.1,009,kf_005_door_meeting.png,주무가 꼬리빛을 작게 낮추고 별조각에게 천천히 다가간다.,주무: 내가 천천히 빛날게. 넌 따라오기만 해.,"꼬리빛 웅, 조용한 별소리","Zumu dims comet tail to guide a frightened little star, gentle character acting"
883,01:28.2,009,kf_005_door_meeting.png,주무가 꼬리빛을 작게 낮추고 별조각에게 천천히 다가간다.,주무: 내가 천천히 빛날게. 넌 따라오기만 해.,"꼬리빛 웅, 조용한 별소리","Zumu dims comet tail to guide a frightened little star, gentle character acting"
884,01:28.3,009,kf_005_door_meeting.png,주무가 꼬리빛을 작게 낮추고 별조각에게 천천히 다가간다.,주무: 내가 천천히 빛날게. 넌 따라오기만 해.,"꼬리빛 웅, 조용한 별소리","Zumu dims comet tail to guide a frightened little star, gentle character acting"
885,01:28.4,009,kf_005_door_meeting.png,주무가 꼬리빛을 작게 낮추고 별조각에게 천천히 다가간다.,주무: 내가 천천히 빛날게. 넌 따라오기만 해.,"꼬리빛 웅, 조용한 별소리","Zumu dims comet tail to guide a frightened little star, gentle character acting"
886,01:28.5,009,kf_005_door_meeting.png,주무가 꼬리빛을 작게 낮추고 별조각에게 천천히 다가간다.,주무: 내가 천천히 빛날게. 넌 따라오기만 해.,"꼬리빛 웅, 조용한 별소리","Zumu dims comet tail to guide a frightened little star, gentle character acting"
887,01:28.6,009,kf_005_door_meeting.png,주무가 꼬리빛을 작게 낮추고 별조각에게 천천히 다가간다.,주무: 내가 천천히 빛날게. 넌 따라오기만 해.,"꼬리빛 웅, 조용한 별소리","Zumu dims comet tail to guide a frightened little star, gentle character acting"
888,01:28.7,009,kf_005_door_meeting.png,주무가 꼬리빛을 작게 낮추고 별조각에게 천천히 다가간다.,주무: 내가 천천히 빛날게. 넌 따라오기만 해.,"꼬리빛 웅, 조용한 별소리","Zumu dims comet tail to guide a frightened little star, gentle character acting"
889,01:28.8,009,kf_005_door_meeting.png,주무가 꼬리빛을 작게 낮추고 별조각에게 천천히 다가간다.,주무: 내가 천천히 빛날게. 넌 따라오기만 해.,"꼬리빛 웅, 조용한 별소리","Zumu dims comet tail to guide a frightened little star, gentle character acting"
890,01:28.9,009,kf_005_door_meeting.png,주무가 꼬리빛을 작게 낮추고 별조각에게 천천히 다가간다.,주무: 내가 천천히 빛날게. 넌 따라오기만 해.,"꼬리빛 웅, 조용한 별소리","Zumu dims comet tail to guide a frightened little star, gentle character acting"
891,01:29.0,009,kf_005_door_meeting.png,주무가 꼬리빛을 작게 낮추고 별조각에게 천천히 다가간다.,주무: 내가 천천히 빛날게. 넌 따라오기만 해.,"꼬리빛 웅, 조용한 별소리","Zumu dims comet tail to guide a frightened little star, gentle character acting"
892,01:29.1,009,kf_005_door_meeting.png,주무가 꼬리빛을 작게 낮추고 별조각에게 천천히 다가간다.,주무: 내가 천천히 빛날게. 넌 따라오기만 해.,"꼬리빛 웅, 조용한 별소리","Zumu dims comet tail to guide a frightened little star, gentle character acting"
893,01:29.2,009,kf_005_door_meeting.png,주무가 꼬리빛을 작게 낮추고 별조각에게 천천히 다가간다.,주무: 내가 천천히 빛날게. 넌 따라오기만 해.,"꼬리빛 웅, 조용한 별소리","Zumu dims comet tail to guide a frightened little star, gentle character acting"
894,01:29.3,009,kf_005_door_meeting.png,주무가 꼬리빛을 작게 낮추고 별조각에게 천천히 다가간다.,주무: 내가 천천히 빛날게. 넌 따라오기만 해.,"꼬리빛 웅, 조용한 별소리","Zumu dims comet tail to guide a frightened little star, gentle character acting"
895,01:29.4,009,kf_005_door_meeting.png,주무가 꼬리빛을 작게 낮추고 별조각에게 천천히 다가간다.,주무: 내가 천천히 빛날게. 넌 따라오기만 해.,"꼬리빛 웅, 조용한 별소리","Zumu dims comet tail to guide a frightened little star, gentle character acting"
896,01:29.5,009,kf_005_door_meeting.png,주무가 꼬리빛을 작게 낮추고 별조각에게 천천히 다가간다.,주무: 내가 천천히 빛날게. 넌 따라오기만 해.,"꼬리빛 웅, 조용한 별소리","Zumu dims comet tail to guide a frightened little star, gentle character acting"
897,01:29.6,009,kf_005_door_meeting.png,주무가 꼬리빛을 작게 낮추고 별조각에게 천천히 다가간다.,주무: 내가 천천히 빛날게. 넌 따라오기만 해.,"꼬리빛 웅, 조용한 별소리","Zumu dims comet tail to guide a frightened little star, gentle character acting"
898,01:29.7,009,kf_005_door_meeting.png,주무가 꼬리빛을 작게 낮추고 별조각에게 천천히 다가간다.,주무: 내가 천천히 빛날게. 넌 따라오기만 해.,"꼬리빛 웅, 조용한 별소리","Zumu dims comet tail to guide a frightened little star, gentle character acting"
899,01:29.8,009,kf_005_door_meeting.png,주무가 꼬리빛을 작게 낮추고 별조각에게 천천히 다가간다.,주무: 내가 천천히 빛날게. 넌 따라오기만 해.,"꼬리빛 웅, 조용한 별소리","Zumu dims comet tail to guide a frightened little star, gentle character acting"
900,01:29.9,009,kf_005_door_meeting.png,주무가 꼬리빛을 작게 낮추고 별조각에게 천천히 다가간다.,주무: 내가 천천히 빛날게. 넌 따라오기만 해.,"꼬리빛 웅, 조용한 별소리","Zumu dims comet tail to guide a frightened little star, gentle character acting"
901,01:30.0,010,kf_007_star_chase.png,별조각이 조금씩 흔들리다 따뜻한 노란빛으로 움직인다.,"모치: 봐, 움직인다!",작은 성공음,"little star regains glow, warm yellow light, convenience store reflections"
902,01:30.1,010,kf_007_star_chase.png,별조각이 조금씩 흔들리다 따뜻한 노란빛으로 움직인다.,"모치: 봐, 움직인다!",작은 성공음,"little star regains glow, warm yellow light, convenience store reflections"
903,01:30.2,010,kf_007_star_chase.png,별조각이 조금씩 흔들리다 따뜻한 노란빛으로 움직인다.,"모치: 봐, 움직인다!",작은 성공음,"little star regains glow, warm yellow light, convenience store reflections"
904,01:30.3,010,kf_007_star_chase.png,별조각이 조금씩 흔들리다 따뜻한 노란빛으로 움직인다.,"모치: 봐, 움직인다!",작은 성공음,"little star regains glow, warm yellow light, convenience store reflections"
905,01:30.4,010,kf_007_star_chase.png,별조각이 조금씩 흔들리다 따뜻한 노란빛으로 움직인다.,"모치: 봐, 움직인다!",작은 성공음,"little star regains glow, warm yellow light, convenience store reflections"
906,01:30.5,010,kf_007_star_chase.png,별조각이 조금씩 흔들리다 따뜻한 노란빛으로 움직인다.,"모치: 봐, 움직인다!",작은 성공음,"little star regains glow, warm yellow light, convenience store reflections"
907,01:30.6,010,kf_007_star_chase.png,별조각이 조금씩 흔들리다 따뜻한 노란빛으로 움직인다.,"모치: 봐, 움직인다!",작은 성공음,"little star regains glow, warm yellow light, convenience store reflections"
908,01:30.7,010,kf_007_star_chase.png,별조각이 조금씩 흔들리다 따뜻한 노란빛으로 움직인다.,"모치: 봐, 움직인다!",작은 성공음,"little star regains glow, warm yellow light, convenience store reflections"
909,01:30.8,010,kf_007_star_chase.png,별조각이 조금씩 흔들리다 따뜻한 노란빛으로 움직인다.,"모치: 봐, 움직인다!",작은 성공음,"little star regains glow, warm yellow light, convenience store reflections"
910,01:30.9,010,kf_007_star_chase.png,별조각이 조금씩 흔들리다 따뜻한 노란빛으로 움직인다.,"모치: 봐, 움직인다!",작은 성공음,"little star regains glow, warm yellow light, convenience store reflections"
